GeneName;ID;baseMean;log2FC;pval;padj
38;ENSG00000137265;2.3590536;2.3430462;0.0183216135215833;0.999929885909633
39;ENSG00000282633;2.347455;1.8659518;0.0189021602461421;0.999929885909633
40;ENSG00000225890;2.3304696;1.632322;0.0197813386432904;0.999929885909633
41;ENSG00000159140;2.3292968;1.0542184000000001;0.0198433463070038;0.999929885909633
43;ENSG00000116898;2.3159173;2.0939376;0.020562791114371;0.999929885909633
44;ENSG00000235657;2.315548;1.5574945;0.0205829643437698;0.999929885909633
45;ENSG00000100138;2.306925;1.6732284;0.0210590007951864;0.999929885909633
46;ENSG00000165527;2.2994099;1.7743046;0.0214816787476148;0.999929885909633
47;ENSG00000171222;2.2978241;1.5019419;0.0215717941839663;0.999929885909633
48;ENSG00000057663;2.2920032;1.8771801;0.0219054567462996;0.999929885909633
49;ENSG00000229074;2.2904177;2.0633535;0.0219971170102116;0.999929885909633
50;ENSG00000180228;2.2670033;2.2182512;0.0233900258751338;0.999929885909633
52;ENSG00000282725;2.2529502;1.853468;0.0242622830275923;0.999929885909633
53;ENSG00000163125;2.2368774;2.0085838;0.0252943577603114;0.999929885909633
54;ENSG00000103275;2.232794;1.5482377;0.0255625358520683;0.999929885909633
55;ENSG00000132465;2.2289712;1.9312387;0.0258158219383425;0.999929885909633
56;ENSG00000150093;2.2264516;2.1633556;0.0259839446071437;0.999929885909633
57;ENSG00000067560;2.2263212;1.245522;0.0259926662952304;0.999929885909633
58;ENSG00000104472;2.2225854;1.9783391;0.0262437664955334;0.999929885909633
59;ENSG00000111786;2.2170684;2.0253859;0.0266184100520357;0.999929885909633
60;ENSG00000101654;2.1978896;1.5634094;0.0279569763826193;0.999929885909633
61;ENSG00000174720;2.1946533;1.8215214;0.0281884800307899;0.999929885909633
63;ENSG00000079482;2.179536;1.8219005;0.0292918737994341;0.999929885909633
64;ENSG00000138398;2.163615;1.5643117;0.0304939031186838;0.999929885909633
65;ENSG00000108774;2.1593797;1.451571;0.0308207260736573;0.999929885909633
66;ENSG00000128585;2.156078;1.925464;0.0310775618523682;0.999929885909633
67;ENSG00000121579;2.1510174;1.9458287;0.0314748294358929;0.999929885909633
68;ENSG00000077150;2.144523;1.65035;0.0319910030904598;0.999929885909633
69;ENSG00000169375;2.1425464;1.7879728;0.0321495326705934;0.999929885909633
70;ENSG00000211895;2.1416125;1.7298132;0.0322246761755176;0.999929885909633
71;ENSG00000106635;2.1415038;2.1331413;0.0322334235522237;0.999929885909633
72;ENSG00000160789;2.1322727;2.4913566;0.0329844250212777;0.999929885909633
73;ENSG00000214078;2.1215649;1.7102331;0.033874304431631;0.999929885909633
74;ENSG00000136888;2.1181548;1.4495614000000001;0.0341619694282551;0.999929885909633
75;ENSG00000122545;2.1150053;1.3114401;0.0344294993759026;0.999929885909633
76;ENSG00000125827;2.1128767;1.8762996;0.0346113247330578;0.999929885909633
77;ENSG00000010404;2.1115518;1.6628356;0.0347249154066996;0.999929885909633
79;ENSG00000163545;2.105883;1.8025893;0.0352145368414927;0.999929885909633
80;ENSG00000151694;2.1053832;1.8665093;0.0352579646869392;0.999929885909633
81;ENSG00000220205;2.0934806;1.5132682;0.0363062803665876;0.999929885909633
82;ENSG00000174444;2.0844233;1.207335;0.0371216890905827;0.999929885909633
83;ENSG00000152518;2.080079;1.5892897;0.0375182726321975;0.999929885909633
84;ENSG00000159346;2.075822;2.0610042;0.0379104168113591;0.999929885909633
85;ENSG00000134294;2.075431;1.6539321;0.0379466042035557;0.999929885909633
86;ENSG00000134248;2.069393;1.36621;0.038509239841762;0.999929885909633
87;ENSG00000165169;2.0678723;1.8496578;0.0386520229619103;0.999929885909633
88;ENSG00000165916;2.051843;1.69988;0.0401849334685994;0.999929885909633
89;ENSG00000133703;2.0511696;1.845836;0.0402504367398309;0.999929885909633
91;ENSG00000196235;2.0502791;1.6060665;0.0403372091585772;0.999929885909633
92;ENSG00000243147;2.0412652;1.6508781;0.0412244791254084;0.999929885909633
93;ENSG00000185883;2.0408309;1.5103245;0.041267653436006;0.999929885909633
94;ENSG00000117523;2.026365;1.1195544;0.0427273859467639;0.999929885909633
95;ENSG00000229215;2.0232809;1.320795;0.0430442034829134;0.999929885909633
97;ENSG00000118680;2.0173295;1.6006079;0.0436611411091206;0.999929885909633
98;ENSG00000091317;2.014267;1.3293403;0.0439815159232066;0.999929885909633
99;ENSG00000236884;2.0129638;1.9719274;0.0441184463769633;0.999929885909633
0;ENSG00000281565;12.1419;10.971794;6.333769411469569e-34;6.0433910392211595e-30
1;ENSG00000253818;12.132517;10.93381;7.10318645888712e-34;6.0433910392211595e-30
2;ENSG00000211644;12.067943;12.717987;1.5598456928683e-33;8.84744476994901e-30
3;ENSG00000237022;9.8897099999999991;8.049736;4.61361184456426e-23;1.9626304786776299e-19
4;ENSG00000206435;9.544098;7.245261;1.37296710219762e-21;4.67248164219895e-18
5;ENSG00000206452;9.394294;6.9315367;5.76027967579241e-21;1.6336153160547302e-17
6;ENSG00000231286;9.177353;7.927547;4.4181960588556895e-20;1.07400034482126e-16
7;ENSG00000234794;8.840428;6.6912994;9.53519829304469e-19;2.0281366769306003e-15
8;ENSG00000196126;8.632111;5.224779;6.02302965306765e-18;1.13875413973999e-14
9;ENSG00000232126;8.236346;5.4012265;1.77549495842195e-16;3.0211822212508e-13
10;ENSG00000206305;8.144861;5.5776386;3.79718467831913e-16;5.87389949875257e-13
11;ENSG00000206240;7.898206;3.2026663;2.8294596951619998e-15;4.01217384773972e-12
12;ENSG00000230463;7.7822638;5.566716;7.123820910580441e-15;9.32453358572591e-12
13;ENSG00000206450;7.510327;6.347213;5.8980009564047e-14;7.168598876727309e-11
14;ENSG00000225201;6.841301;5.018219;7.84772746756617e-12;8.902462039207072e-9
15;ENSG00000229698;6.630919;5.1836967;3.33603578747205e-11;3.54787405997652e-8
16;ENSG00000206505;6.480615;5.810381;9.134948103868229e-11;9.14354570208364e-8
17;ENSG00000234745;6.330724;4.175862;2.44013692901139e-10;2.3067427768921e-7
18;ENSG00000196101;6.1483827;4.363706;7.82769718183297e-10;6.65980476230349e-7
19;ENSG00000197728;6.006593;2.4953485;1.89462079294296e-9;1.53518416251036e-6
20;ENSG00000206503;5.978813;4.9049993;2.24769314482784e-9;1.73848847965412e-6
21;ENSG00000229295;5.8605466;3.5957677;4.6134624762201e-9;3.27094489564005e-6
22;ENSG00000211677;5.673427;4.5257077;1.39968814480946e-8;9.16042056618377e-6
23;ENSG00000224608;5.403097;3.9777956;6.54999327753834e-8;3.84326502105491e-5
24;ENSG00000184009;5.368041;2.7650197;7.95965452969617e-8;4.4610079530701e-5
25;ENSG00000198242;5.364283;1.80636;8.12713014487384e-8;4.4610079530701e-5
26;ENSG00000105369;5.3021417;1.843977;1.14451947137017e-7;6.0859822890109e-5
28;ENSG00000198755;5.0223203;1.8624494;5.1050964822778e-7;2.4819520497839e-4
29;ENSG00000117091;4.978467;3.091366;6.40898150665192e-7;2.9803539132642e-4
30;ENSG00000100097;4.931204;4.078832;8.17243375544759e-7;3.6595298100709e-4
31;ENSG00000273686;4.901686;2.1270394;9.50175175481729e-7;4.0420451964992e-4
32;ENSG00000196154;4.802012;4.008272;1.5707912852377e-6;6.5191669535621e-4
33;ENSG00000189067;4.7700834;3.2331827;1.84149583834842e-6;7.4606888536515e-4
34;ENSG00000067225;4.6697145;3.075431;3.01618762195325e-6;0.00119356857151527
35;ENSG00000106211;4.621691;3.773063;3.80624626014848e-6;0.0014719792355156
36;ENSG00000108107;4.5917172;1.4791034;4.39613939111006e-6;0.00166232684175842
37;ENSG00000137154;4.5757527;1.5433245;4.74510622827899e-6;0.00175527668653033
38;ENSG00000100316;4.5004487;1.9525684;6.78101303897766e-6;0.00240386912231758
39;ENSG00000102007;4.480401;2.9843066;7.45029071567624e-6;0.00258722748608055
40;ENSG00000244038;4.4631987;3.2124307;8.07451241059549e-6;0.00274791806357386
41;ENSG00000180879;4.4561396;2.9513533;8.3448704142226e-6;0.00278424146996886
42;ENSG00000196656;4.37723;3.0541055;1.20197072540256e-5;0.00378754330804629
43;ENSG00000186010;4.3255143;2.6625092;1.52176419206635e-5;0.00469198273804065
44;ENSG00000196262;4.3208227;1.4587042;1.55448540784658e-5;0.00469198273804065
45;ENSG00000274950;4.31839;2.0407898;1.57171495103618e-5;0.00469198273804065
46;ENSG00000171617;4.261809;4.3309765;2.02778817590202e-5;0.00584827857646589
47;ENSG00000174886;4.240067;2.9413435;2.23453112492315e-5;0.00633713027028204
48;ENSG00000197956;4.1538596;3.011609;3.26914003669588e-5;0.00897220755877694
49;ENSG00000174748;4.1187162;1.608321;3.80989072852317e-5;0.0102903334343731
50;ENSG00000105372;4.0921087;1.5825541;4.27467788988969e-5;0.0113652998397442
51;ENSG00000228299;4.0624824;3.5522594;4.85535789062283e-5;0.0127105799795135
52;ENSG00000137101;4.0355496;3.1246998;5.44746552880792e-5;0.0140445565815448
53;ENSG00000142227;4.0214963;1.8137449;5.78295639150938e-5;0.0146869829787946
54;ENSG00000278229;4.0092897;2.0298934;6.09016487884477e-5;0.0148043207969175
55;ENSG00000278032;3.9981906;2.4140592;6.38285096851003e-5;0.0152972664901643
56;ENSG00000166428;3.9624393;3.4768927;7.41878821508815e-5;0.0175330694816583
57;ENSG00000013364;3.957574;3.3086143;7.57148532418951e-5;0.0176488211337546
58;ENSG00000160255;3.9277956;2.8455524;8.5728043398493407e-05;0.0197128160333617
59;ENSG00000268173;3.9153717;2.8808877;9.02650814419309e-5;0.020239008432133
60;ENSG00000161960;3.915024;2.3237047;9.03951951599734e-5;0.020239008432133
61;ENSG00000172757;3.909833;1.2187132;9.23599804884031e-5;0.020410356207671
62;ENSG00000161970;3.905554;1.3510828;9.40097443278422e-5;0.0205085873010585
63;ENSG00000076662;3.8996027;2.8243756;9.63506592320914e-5;0.0207532002214338
64;ENSG00000278270;3.8942378;2.169217;9.85079718897756e-5;0.0208857713768553
65;ENSG00000185201;3.8920007;2.49023;9.94209850449739e-5;0.0208857713768553
66;ENSG00000197958;3.8870268;1.2140235;1.0147959297225e-4;0.0210582530977549
68;ENSG00000178035;3.8629172;2.9878821;1.1204095720734e-4;0.0226962967600017
69;ENSG00000221983;3.8136559;2.1212802;1.3692611323687e-4;0.0274109969745724
70;ENSG00000005022;3.8066835;2.4525242;1.4084271138552e-4;0.0276413545717515
71;ENSG00000172264;3.8058367;3.6012747;1.4132568451706e-4;0.0276413545717515
72;ENSG00000111669;3.7956932;2.8221686;1.4723146553012e-4;0.0284692115620527
73;ENSG00000170889;3.781358;1.7011474;1.5597524836526e-4;0.0298210654627332
74;ENSG00000204628;3.7617228;1.6360767;1.687469914568e-4;0.0314830602813673
75;ENSG00000111371;3.7595508;2.6424446;1.7021870862046e-4;0.0314830602813673
77;ENSG00000074800;3.7443466;2.9036903;1.8086379444233e-4;0.0323955613287448
78;ENSG00000155366;3.7306194;3.3519719;1.9100952587992e-4;0.0336956793539407
79;ENSG00000131401;3.7292078;2.765744;1.9208279838576e-4;0.0336956793539407
80;ENSG00000282986;3.712266;2.3780725;2.0541201136432e-4;0.0353059675290433
81;ENSG00000100353;3.709073;2.6800005;2.0801941706955e-4;0.0353965840085552
82;ENSG00000225691;3.6948898;3.0017798;2.1998222159043e-4;0.0368931923948557
83;ENSG00000115541;3.6935432;2.7226946;2.2115101223996e-4;0.0368931923948557
84;ENSG00000211679;3.6776004;3.0107057;2.3543835956244e-4;0.0385213377530247
85;ENSG00000163682;3.6321402;2.3732336;2.8108047793934e-4;0.0455510991677696
86;ENSG00000102879;3.6232781;1.8047409;2.908926324247e-4;0.0463884992674247
88;ENSG00000213719;3.6160455;1.8522317;2.9913794440191e-4;0.0468867841529631
89;ENSG00000000938;3.5875268;3.0345597;3.3382948311598e-4;0.0514886568987389
90;ENSG00000265681;3.5835736;1.8104218;3.3892510103531e-4;0.0514886568987389
91;ENSG00000230685;3.5827918;1.8356366;3.3994160755641e-4;0.0514886568987389
92;ENSG00000177455;3.5812714;2.5689476;3.4192631814512e-4;0.0514886568987389
93;ENSG00000166441;3.5737996;1.7981126;3.5183826546285e-4;0.052098724924343
95;ENSG00000080824;3.560789;2.0510669;3.6974185817422e-4;0.0542373056783843
96;ENSG00000071082;3.54489;1.0953099;3.927769799471e-4;0.0571238725707687
98;ENSG00000226651;3.526102;1.8072239;4.2172449519377e-4;0.0603030589093894
0;ENSG00000188536;7.6438494;15.0922165;2.10822369567271e-14;3.58735344055669e-10
1;ENSG00000206172;7.388945;14.870436;1.47998466699873e-13;1.2591709546825201e-9
2;ENSG00000069493;3.3703415;2.5794837;7.5075040612844e-4;0.999950715739932
3;ENSG00000184384;3.1711464;2.7455993;0.00151838557867817;0.999950715739932
4;ENSG00000163864;3.0530791;2.0040536;0.00226506115775763;0.999950715739932
5;ENSG00000185404;2.9574296;2.1332061;0.00310215632454652;0.999950715739932
6;ENSG00000228284;2.9046757;2.2446985;0.00367633904249433;0.999950715739932
7;ENSG00000206450;2.8819811;2.6474688;0.00395183527115689;0.999950715739932
8;ENSG00000225201;2.8788643;2.2440104;0.00399110058091062;0.999950715739932
9;ENSG00000163644;2.813043;2.0932193;0.00490750788566391;0.999950715739932
10;ENSG00000243721;2.803185;31.161531;0.00506006527818931;0.999950715739932
11;ENSG00000173212;2.7508466;1.7936788;0.00594414868429979;0.999950715739932
12;ENSG00000137959;2.74272;3.2530403;0.00609326419549138;0.999950715739932
14;ENSG00000186265;2.6415293;2.3048067;0.00825326734997043;0.999950715739932
16;ENSG00000181458;2.5827727;2.2944748;0.00980098697891552;0.999950715739932
17;ENSG00000079482;2.563795;2.1453521;0.0103534633682721;0.999950715739932
19;ENSG00000283393;2.5483499;30.928545;0.0108233853667912;0.999950715739932
20;ENSG00000204592;2.5266712;2.0120497;0.011514926876647;0.999950715739932
21;ENSG00000110848;2.487377;1.3849291;0.0128688957833339;0.999950715739932
23;ENSG00000185885;2.444204;1.8877022;0.0145172088186672;0.999950715739932
25;ENSG00000100941;2.4301903;1.3860221;0.0150908964472792;0.999950715739932
26;ENSG00000165805;2.4090889;1.9656496;0.0159924089743448;0.999950715739932
27;ENSG00000131503;2.3936434;1.8568035;0.0166819545843047;0.999950715739932
28;ENSG00000162654;2.3870406;2.6648104;0.016984615729912;0.999950715739932
29;ENSG00000184305;2.3822155;2.5402553;0.0172088282778194;0.999950715739932
31;ENSG00000133138;2.3445835;1.850271;0.0190483454279302;0.999950715739932
32;ENSG00000127603;2.3376803;1.8958552;0.0194038307763822;0.999950715739932
33;ENSG00000075884;2.3264601;1.5149949;0.019994016329135;0.999950715739932
34;ENSG00000069869;2.3146858;1.8737421;0.0206301366203311;0.999950715739932
35;ENSG00000186470;2.2973242;2.4171124;0.021600278202124;0.999950715739932
36;ENSG00000136051;2.2947154;1.6238385;0.0217494377414594;0.999950715739932
38;ENSG00000163565;2.246302;1.6839836;0.024684679218652;0.999950715739932
39;ENSG00000079950;2.2300487;1.6030526;0.0257442183919299;0.999950715739932
40;ENSG00000115947;2.2257774;1.9078882;0.0260290908726971;0.999950715739932
41;ENSG00000165494;2.2212062;1.639606;0.0263369965473927;0.999950715739932
42;ENSG00000179583;2.2124794;1.747173;0.0269335636290164;0.999950715739932
43;ENSG00000135655;2.1989503;1.1446323;0.0278814563894616;0.999950715739932
44;ENSG00000228080;2.1657512;2.2271588;0.030330211465208;0.999950715739932
46;ENSG00000132274;2.1085644;1.2939297;0.0349821938813441;0.999950715739932
47;ENSG00000124222;2.0281985;1.8799431;0.0425400041098281;0.999950715739932
48;ENSG00000213782;1.989112;1.559345;0.0466888426791384;0.999950715739932
50;ENSG00000135048;1.9656093;1.6674509;0.0493437514102459;0.999950715739932
51;ENSG00000177409;1.9573904;2.1901948;0.0503015896354405;0.999950715739932
52;ENSG00000166377;1.9476014;1.7853934;0.0514626692501695;0.999950715739932
53;ENSG00000244754;1.927585;1.2997507;0.0539067692560061;0.999950715739932
54;ENSG00000140105;1.9238218;2.2567134;0.0543769259661884;0.999950715739932
55;ENSG00000152404;1.917773;1.6410649;0.055139804129652;0.999950715739932
56;ENSG00000132530;1.9080533;1.9918598;0.0563843250923135;0.999950715739932
57;ENSG00000107290;1.9071529;1.4006649;0.0565007874274269;0.999950715739932
58;ENSG00000170248;1.9004115;1.4882928;0.057379138555116;0.999950715739932
59;ENSG00000132485;1.8986107;1.3596603;0.0576156789447232;0.999950715739932
60;ENSG00000154016;1.8895144;1.4289657;0.0588229338116511;0.999950715739932
61;ENSG00000154451;1.8796101;2.782361;0.0601612412086939;0.999950715739932
63;ENSG00000147162;1.8749233;1.6482457;0.0608032642111767;0.999950715739932
64;ENSG00000226264;1.8438944;1.295598;0.0651985350014724;0.999950715739932
65;ENSG00000028277;1.8356985;1.1732839;0.0664022646377278;0.999950715739932
66;ENSG00000049618;1.8313581;1.5612959;0.0670471108451691;0.999950715739932
68;ENSG00000121749;1.8148508;1.4461175;0.0695468332788675;0.999950715739932
70;ENSG00000234420;1.8038152;1.9395834;0.0712602765900845;0.999950715739932
71;ENSG00000138496;1.8014141;2.0896149999999998;0.0716376225998313;0.999950715739932
72;ENSG00000004534;1.7914406;1.3623372;0.0732226233808204;0.999950715739932
73;ENSG00000188092;1.7875158;2.4444413;0.0738541656082675;0.999950715739932
74;ENSG00000174749;1.7863152;1.5391898;0.0740482302590953;0.999950715739932
75;ENSG00000283510;1.7856226;1.6863548;0.0741603801089501;0.999950715739932
76;ENSG00000162604;1.7839835;1.8612701;0.0744263545436388;0.999950715739932
77;ENSG00000073849;1.7782347;1.3480403;0.0753653043981828;0.999950715739932
78;ENSG00000145779;1.7726939;1.3355998;0.0762794463911236;0.999950715739932
80;ENSG00000112081;1.770847;1.0445484;0.0765861625613698;0.999950715739932
81;ENSG00000132842;1.7694386;1.2274531;0.0768207087115017;0.999950715739932
82;ENSG00000133131;1.7542934;1.4920511;0.0793802310622153;0.999950715739932
83;ENSG00000058091;1.7494683;1.6283499;0.0802101051197924;0.999950715739932
85;ENSG00000137478;1.7418034;1.3401569;0.0815428537881524;0.999950715739932
86;ENSG00000140612;1.7402797;1.3581494;0.0818099270953893;0.999950715739932
87;ENSG00000235439;1.7319914;1.3204027;0.0832750961510169;0.999950715739932
88;ENSG00000173200;1.7250422;1.1612244;0.0845198712483778;0.999950715739932
89;ENSG00000137497;1.7176312;1.7040737;0.0858638995845647;0.999950715739932
91;ENSG00000047932;1.7087196;2.0884674;0.0875028966081732;0.999950715739932
92;ENSG00000183878;1.7015858;1.3373214;0.0888330552785334;0.999950715739932
93;ENSG00000112893;1.6949598;1.7628559;0.0900830586713639;0.999950715739932
94;ENSG00000147894;1.6939439;1.8869474;0.0902759423376808;0.999950715739932
95;ENSG00000196233;1.6927664;1.4372829;0.0904999277358122;0.999950715739932
96;ENSG00000273936;1.6921431;1.0336411;0.0906186891196599;0.999950715739932
97;ENSG00000130818;1.6882645;1.8868784;0.0913604683845617;0.999950715739932
98;ENSG00000107099;1.6792836;1.1282173;0.0930967810594845;0.999950715739932
99;ENSG00000023318;1.6791912;1.3967081;0.0931147717813705;0.999950715739932
0;ENSG00000282451;10.888582;12.079117;1.30658766628231e-27;2.22328957294597e-23
1;ENSG00000282726;10.729629;11.986084;7.38926615069606e-27;6.28678764101221e-23
2;ENSG00000278082;8.801483;11.30522;1.35019178598291e-18;7.65828781009504e-15
3;ENSG00000230708;8.76334;7.1052356;1.89549565830531e-18;8.063438530430811e-15
4;ENSG00000277263;8.327135;7.0338025;8.28220218910372e-17;2.81859904899578e-13
5;ENSG00000188820;8.15248;6.7606153;3.56536667278458e-16;9.58258629602748e-13
6;ENSG00000215030;8.140328;6.81856;3.94206065304375e-16;9.58258629602748e-13
7;ENSG00000140988;7.8882737;4.9763603;3.0639478784400102e-15;6.517017137441899e-12
8;ENSG00000075624;7.7584057;2.9143584;8.600381643324391e-15;1.62604548936453e-11
9;ENSG00000108518;7.6342382;6.0639668;2.2715972148411e-14;3.86534982077361e-11
10;ENSG00000240342;7.028765;6.6110473;2.0836910754622698e-12;3.2232806672787304e-9
11;ENSG00000179344;6.8440847;5.5543714;7.696647660005769e-12;1.09138463818882e-8
12;ENSG00000136156;6.815507;5.4786477;9.393209757336059e-12;1.22949890177562e-8
13;ENSG00000227993;6.791084;5.5880427;1.1129417446498799e-11;1.35270119478302e-8
14;ENSG00000167526;6.7039976;2.2398112;2.0279350930140697e-11;2.30048956951517e-8
15;ENSG00000204287;6.6796713;4.3592367;2.3947845669456e-11;2.54685338694664e-8
16;ENSG00000167996;6.619955;4.002777;3.59307712239508e-11;3.59645884203969e-8
17;ENSG00000197728;6.5391016;3.764362;6.188951402484169e-11;5.85062205914837e-8
19;ENSG00000112335;6.4555907;4.9837503;1.0779773148074301e-10;8.73469618512533e-8
20;ENSG00000171223;6.428897;4.4039764;1.28533226513837e-10;9.94146082890658e-8
21;ENSG00000198502;6.330674;6.014063;2.44092109538949e-10;1.80585710257163e-7
